Kenneth Johnson
Kenneth Lonergan
Kenny Ortega
Kent Alterman
Kerry Conran
Kevin Altieri
Kevin Bray
Kevin Burns
Kevin Connor
Kevin Costner
Kevin Donovan
Kevin Greutert
Kevin Heffernan
Kevin Hooks
Kevin Jarre
Kevin Lima
Kevin Macdonald
Kevin Munroe
Kevin Rafferty
Kevin Reynolds
Kevin Rodney Sullivan
Kevin Seymour
Kevin Smith
Kevin Spacey
Kevin Williamson
Kevin Willmott
Kevin Yagher
Khyentse Norbu
Ki-duk Kim
Kihachi Okamoto
Kim Bartley
Kimberly Peirce
Kimiyoshi Yasuda
King Vidor
Kinji Fukasaku
Kinka Usher
Kirby Dick
Kirk De Micco
Kirk Jones
Kirk R. Thatcher
Kirk Wise
Kirk Wong
Kirsten Sheridan
Kiyoshi Kurosawa
Klaus Kinski
Klay Hall
Koji Hashimoto
Kon Ichikawa
Kornél Mundruczó
Kris Pearn
Kristian Levring
Krzysztof Kieslowski
Kunihiko Yuyama
Kurt Engfehr
Kurt Kuenne
Kurt Neumann
Kurt Wimmer
Kyle Balda
Kyle Newman
Kátia Lund
Kôji Morimoto
L.Q. Jones
Laetitia Colombani
Lake Bell
Lamont Johnson
Lana Wachowski
Lance Mungia
Lance Young
Larry Blamire
Larry Charles
Larry Clark
Larry Morey
Larry Roemer
Lars von Trier
Laslo Benedek
Lasse Hallström
Lasse Spang Olsen
Laura Poitras
Lauren Montgomery
Laurence Olivier
Laurent Cantet
Laurent Firode
Laurie Collyer
Laurie Gwen Shapiro
Laurie Lynd
Lawrence Kasdan
Lawrence Silk
Lee Daniels
Lee Kirk
Lee Sholem
Lee Tamahori
Lee Toland Krieger
Lee Unkrich
Len Wiseman
Lena Dunham
Leni Riefenstahl
Lenny Abrahamson
Leo McCarey
Leon Gast
Leonard Nimoy
Leonid Gayday
Leos Carax
Les Blank
Les Mayfield
Lesli Linka Glatter
Leslie H. Martinson
Leslie Howard
Leslie Woodhead
Leslye Headland
Lewis Allen
Lewis Gilbert
Lewis Milestone
Lewis Teague
Lexi Alexander
Liam Lynch
Liev Schreiber
Lili Fini Zanuck
Liliana Cavani
Lilly Wachowski
Lina Wertmüller
Lindsay Anderson
Lionel Coleman
Lionel Jeffries
Lisa Cholodenko
Lisa Gottlieb
Lisanne Pajot
Liz Friedlander
Lloyd Bacon
Lloyd Kaufman
Lon Chaney
Lone Scherfig
Lorene Scafaria
Lorna Cook
Lou Adler
Louie Psihoyos
Louis C.K.
Louis J. Gasnier
Louis Leterrier
Louis Malle
Louis Pepe
Louise Osmond
Loveleen Tandan
Luc Besson
Luc Dardenne
Luc Jacquet
Luca Bercovici
Luchino Visconti
Lucio Fulci
Lucky McKee
Lucy Walker
Lucía Puenzo
Luigi Cozzi
Luis Buñuel
Luis Llosa
Luis Mandoki
Luis Piedrahita
Luis Valdez
Lukas Moodysson
Luke Greenfield
Lynn Shelton
Lynne Ramsay
Lynne Southerland
Léa Pool
M. Night Shyamalan
Mads Brügger
Maggie Carey
Maggie Greenwald
Mahiro Maeda
Majid Majidi
Makoto Shinkai
Malcolm D. Lee
Malcolm Venville
Malik Bendjelloul
Malika Zouhali-Worrall
Mamoru Hosoda
Mamoru Oshii
Manoel de Oliveira
Marc Caro
Marc Forster
Marc Lawrence
Marc Levin
Marc Rocco
Marc Schölermann
Marc Singer
Marc Webb
Marcel Camus
Marcel Carné
Marcel Ophüls
Marcel Sarmiento
Marco Berger
Marco Brambilla
Marco Ferreri
Marco Kreuzpaintner
Marco Schnabel
Marco Tullio Giordana
Marcos Martínez
Marcos Siega
Marcus Nispel
Marek Kanievska
Maren Ade
Maria Maggenti
Maria Ripoll
Marie Pérennou
Marilyn Agrelo
Marina Zenovich
Marino Girolami
Mario Bava
Mario Caiano
Mario Van Peebles
Marjane Satrapi
Mark A.Z. Dippé
Mark Achbar
Mark Andrews
Mark Decena
Mark DiSalle
Mark Dindal
Mark Duplass
Mark Goldblatt
Mark Hartley
Mark Helfrich
Mark Herman
Mark Joffe
Mark Jonathan Harris
Mark Jones
Mark L. Lester
Mark Levin
Mark Levinson
Mark Moskowitz
Mark Mylod
Mark Neveldine
Mark Osborne
Mark Palansky
Mark Pellington
Mark Robson
Mark Romanek
Mark Rosman
Mark Rydell
Mark Sandrich
Mark Steven Johnson
Mark Tarlov
Mark Vicente
Mark Waters
Marleen Gorris
Marshall Curry
Marshall Herskovitz
Martha Coolidge
Martin Brest
Martin Campbell
Martin Davidson
Martin Gero
Martin McDonagh
Martin Ritt
Martin Rosen
Martin Scorsese
Martin Wood
Marty Callner
Martyn Burke
Marv Newland
Mary Elizabeth McGlynn
Mary Harron
Mary Lambert
Masaaki Yuasa
Masahiro Andô
Masahiro Hosoda
Masaki Kobayashi
Masanori Hata
Masayuki
Masayuki Suo
Mat Whitecross
Mathieu Kassovitz
Matt Aselton
Matt Bettinelli-Olpin
Matt Harlock
Matt Maiellaro
Matt Reeves
Matt Williams
Matteo Garrone
Matthew Bright
Matthew Diamond
Matthew Galkin
Matthew O'Callaghan
Matthew Robbins
Matthew Robinson
Matthew Vaughn
Matthew Warchus
Matthijs van Heijningen Jr.
Maurizio Lucidi
Max Färberböck
Max Mayer
Max Nichols
Max Ophüls
McG
Meir Zarchi
Mel Brooks
Mel Gibson
Mel Smith
Mel Stuart
Mel Welles
Melville Shavelson
Melvin Frank
Menahem Golan
Mennan Yapo
Menno Meyjes
Merian C. Cooper
Mervyn LeRoy
Mic Rodgers
Michael Almereyda
Michael Anderson
Michael Apted
Michael Arias
Michael Bay
Michael Blieden
Michael Brandt
Michael Caton-Jones
Michael Chapman
Michael Cimino
Michael Clancy
Michael Corrente
Michael Crichton
Michael Cristofer
Michael Cuesta
Michael Curtiz
Michael Davis
Michael Dowse
Michael Glawogger
Michael Goldenberg
Michael Gordon
Michael Haigney
Michael Haneke
Michael Henry Wilson
Michael Herz
Michael Hoffman
Michael J. Sheridan
Michael Lee Baron
Michael Lehmann
Michael Lembeck
Michael Lindsay-Hogg
Michael Mann
Michael Matheson
Michael Mayer
Michael McCullers
Michael McGowan
Michael Moore
Michael Patrick Jann
Michael Patrick King
Michael Polish
Michael Powell
Michael Pressman
Michael Radford
Michael Reeves
Michael Ritchie
Michael Rymer
Michael Schultz
Michael Shoob
Michael Spierig
Michael Sucsy
Michael Tolkin
Michael Tollin
Michael Tucker
Michael Vejar
Michael Wadleigh
Michael Winner
Michael Winterbottom
Michael Zimbalist
Michaël R. Roskam
Michel Debats
Michel Gondry
Michel Hazanavicius
Michel Ocelot
Michelangelo Antonioni
Michele Soavi
Mick Garris
Mick Jackson
Miguel Arteta
Miguel Sapochnik
Mihalis Kakogiannis
Mika Hotakainen
Mikael Håfström
Mike Bigelow
Mike Binder
Mike Bonanno
Mike Cahill
Mike Figgis
Mike Gabriel
Mike Hodges
Mike Johnson
Mike Judge
Mike Leigh
Mike Maguire
Mike Mills
Mike Mitchell
Mike Nawrocki
Mike Newell
Mike Nichols
Mike Smith
Mike Thurmeier
Mike de Seve
Mike van Diem
Mikhail Kalatozov
Milcho Manchevski
Milos Forman
Milton Katselas
Mimi Leder
Ming-liang Tsai
Mira Nair
Miranda July
Mitchell Lichtenstein
Mitsuo Hashimoto
Monte Hellman
Morgan Neville
Morgan Spurlock
Mort Nathan
Mort Ransen
Morten Tyldum
Morton DaCosta
Motonori Sakakibara
Muffie Meyer
Munehisa Sakai
Murray Lerner
Måns Mårlind
N/A
Nacho Vigalondo
Nagisa Ôshima
Nancy Meyers
Nancy Savoca
Nanette Burstein
Nanni Moretti
Nat Faxon
Natalie Portman
Nathan Greno
Nathan Juran
Neal Israel
Neil Burger
Neil Jordan
Neil LaBute
Neil Marshall
Neill Blomkamp
Nelson McCormick
Nelson Shin
Newt Arnold
Ngai Choi Lam
Niall Johnson
Niall MacCormick
Nic Balthazar
Nicholas Hytner
Nicholas Meyer
Nicholas Ray
Nicholas Stoller
Nicholaus Goossen
Nick Broomfield
Nick Cassavetes
Nick Castle
Nick Gomez
Nick Hamm
Nick Hurran
Nick Love
Nick Park
Nick Tomnay
Nicolas Gessner
Nicolas Philibert
Nicolas Roeg
Nicolas Winding Refn
Nicole Holofcener
Nicole Kassell
Nicole Newnham
Nicolo Donato
Niels Arden Oplev
Niels Mueller
Nigel Cole
Niki Caro
Nikita Mikhalkov
Nikolaj Arcel
Nima Nourizadeh
Nimród Antal
Nina Paley
Nisha Pahuja
Noah Baumbach
Noam Murro
Nobuhiko Ôbayashi
Nobuhiro Suwa
Nobuhiro Yamashita
Noel Black
Noel Buckner
Nora Ephron
Norman Ferguson
Norman Jewison
Norman Panama
Norman René
Norman Taurog
Norman Tokar
Norman Wright
Norman Z. McLeod
Nunnally Johnson
Nymphomaniac: Vol. II
Ol Parker
Ola Simonsson
Olatunde Osunsanmi
Ole Bornedal
Oliver Hirschbiegel
Oliver Parker
Oliver Schmitz
Oliver Stone
Olivier Assayas
Olivier Dahan
Olivier Megaton
Olivier Nakache
Olli Saarela
Ondi Timoner
Ondrej Trojan
Oren Moverman
Oren Peli
Orson Welles
Oskar Roehler
Othmar Schmiderer
Otto Preminger
Ovidio G. Assonitis
Oxide Chun Pang
P.J. Hogan
Pablo Berger
Pablo Trapero
Paco Plaza
Paddy Breathnach
Paddy Considine
Pan Nalin
Panna Rittikrai
Paolo Sorrentino
Paolo Taviani
Paris Barclay
Pascal Laugier
Pat O'Connor
Pat Proft
Patrice Chéreau
Patrice Leconte
Patricia Birch
Patricia Cardoso
Patricia Riggen
Patricia Rozema
Patrick Alessandrin
Patrick Creadon
Patrick Gilmore
Patrick Hughes
Patrick Lussier
Patrick Read Johnson
Patrick Stettner
Patrick Tatopoulos
Patrik Forsberg
Patty Jenkins
Paul Abascal
Paul Almond
Paul Auster
Paul Bartel
Paul Bogart
Paul Brickman
Paul Brizzi
Paul Dinello
Paul Feig
Paul Greengrass
Paul Gross
Paul Haggis
Paul Hunter
Paul Justman
Paul King
Paul Lynch
Paul Mazursky
Paul McCartney
Paul McGuigan
Paul Michael Glaser
Paul Morrissey
Paul Provenza
Paul Satterfield
Paul Schrader
Paul Thomas
Paul Thomas Anderson
Paul Verhoeven
Paul W.S. Anderson
Paul Weiland
Paul Weitz
Paulo Morelli
Pavel Lungin
Pawel Pawlikowski
Pedro Almodóvar
Pekka Parikka
Pen Densham
Pen-Ek Ratanaruang
Penelope Spheeris
Penny Marshall
Per Fly
Perce Pearce
Percy Adlon
Perry Andelin Blake
Perry Henzell
Pete Docter
Pete Jones
Pete Michels
Pete Travis
Peter Avanzino
Peter Berg
Peter Billingsley
Peter Bogdanovich
Peter Bonerz
Peter Brook
Peter Care
Peter Cattaneo
Peter Chelsom
Peter Chung
Peter Collinson
Peter Davis
Peter Faiman
Peter Farrelly
Peter Glenville
Peter Greenaway
Peter Hedges
Peter Hewitt
Peter Horton
Peter Howitt
Peter Hyams
Peter Jackson
Peter Joseph
Peter Kassovitz
Peter Kosminsky
Peter Lord
Peter MacDonald
Peter Markle
Peter Masterson
Peter Medak
Peter Mullan
Peter O'Fallon
Peter R. Hunt
Peter Ramsey
Peter Segal
Peter Shin
Peter Sohn
Peter Sollett
Peter Spierig
Peter Stebbings
Peter Templeman
Peter Webber
Peter Weir
Peter Wintonick
Peter Yates
Petra Epperlein
Petter Næss
Peyton Reed
Phil Alden Robinson
Phil Joanou
Phil Karlson
Phil Lord
Phil Morrison
Phil Nibbelink
Phil Roman
Phil Tippett
Phil Vischer
Philip G. Atwell
Philip Haas
Philip Kaufman
Philip Ridley
Philip Saville
Philipp Stölzl
Philippe Claudel
Philippe Mora
Philippe de Broca
Phillip Noyce
Phyllida Lloyd
Pier Paolo Pasolini
Pierce Rafferty
Pierre Coffin
Pierre Morel
Pierre Salvadori
Piers Haggard
Pitof
Pixote Hunt
Prachya Pinkaew
Preston Sturges
Quentin Dupieux
Quentin Tarantino
R.J. Cutler
R.J. Kizer
Rachel Grady
Rachel Talalay
Radio Silence
Radu Mihaileanu
Rainer Werner Fassbinder
Raja Gosnell
Rajkumar Hirani
Ralph Bakshi
Ralph Eggleston
Ralph Nelson
Ralph Ziman
Ralph Zondag
Raman Hui
Ramón Menéndez
Rand Ravich
Randa Haines
Randal Kleiser
Randall Balsmeyer
Randall Churchill
Randall Wallace
Randy Barbato
Raoul Peck
Raoul Ruiz
Raoul Walsh
Rawson Marshall Thurber
Ray Kellogg
Ray Lawrence
Ray Müller
Raymond De Felitta
Raymond Depardon
Rebecca Miller
Reggie Rock Bythewood
Reginald Hudlin
Renny Harlin
René Clair
René Clément
René Laloux
Rex Ingram
Rian Johnson
Ric Roman Waugh
Rich Moore
Richard Attenborough
Richard Ayoade
Richard Bates Jr.
Richard Benjamin
Richard Berge
Richard Boden
Richard Brooks
Richard C. Sarafian
Richard Curtis
Richard Day
Richard Donner
Richard Elfman
Richard Eyre
Richard Fleischer
Richard J. Lewis
Richard Kelly
Richard Kwietniowski
Richard LaGravenese
Richard Lester
Richard Linklater
Richard Loncraine
Richard Lowenstein
Richard Marquand
Richard Press
Richard Pryor
Richard Quine
Richard Ray Perez
Richard Rich
Richard Rosson
Richard Rush
Richard Schenkman
Richard Shepard
Richard Stanley
Richard Talmadge
Richard Thorpe
Richard W. Haines
Richard Williams
Rick Friedberg
Rick Goldsmith
Rick Moranis
Rick Rosenthal
Ricki Stern
Ricky Gervais
Ridley Scott
Ringo Lam
Ringo Starr
Rintaro
Rob Bowman
Rob Cohen
Rob Epstein
Rob Hedden
Rob LaDuca
Rob Letterman
Rob Marshall
Rob McKittrick
Rob Minkoff
Rob Reiner
Rob Schmidt
Rob Sitch
Rob Thomas
Rob Whittlesey
Rob Williams
Rob Zombie
Robb Moss
Robert Aldrich
Robert Altman
Robert B. Weide
Robert Barry Ptolemy
Robert Ben Garant
Robert Benton
Robert Bierman
Robert Bresson
Robert Butler
Robert C. Cooper
Robert Clouse
Robert D. Siegel
Robert De Niro
Robert Duvall
Robert Ellis Miller
Robert Florey
Robert Fuest
Robert Greenwald
Robert Hamer
Robert Hiltzik
Robert Houston
Robert Iscove
Robert J. Flaherty
Robert K. Weiss
Robert Kenner
Robert Kurtzman
Robert Lieberman
Robert Longo
Robert Luketic
Robert M. Young
Robert Mandel
Robert Meyer Burnett
Robert Mitchum
Robert Montgomery
Robert Moore
Robert Mulligan
Robert Parrish
Robert Pulcini
Robert Redford
Robert Rodriguez
Robert Rossen
Robert Schwentke
Robert Shaye
Robert Siodmak
Robert Stevenhagen
Robert Stevenson
Robert Stromberg
Robert Taylor
Robert Towne
Robert Townsend
Robert Walker
Robert Wiene
Robert Wise
Robert Young
Robert Z. Leonard
Robert Zemeckis
Roberto Benigni
Roberto Rossellini
Roberts Gannaway
Robin Budd
Robin Hardy
Robin Swicord
Rocky Morton
Rod Amateau
Rod Daniel
Rod Hardy
Rod Lurie
Rodman Flender
Rodrigo Cortés
Rodrigo García
Rodrigo Sopeña
Roger Allers
Roger Avary
Roger Christian
Roger Corman
Roger Donaldson
Roger Gould
Roger Kumble
Roger Michell
Roger Nygard
Roger Spottiswoode
Roger Vadim
Roko Belic
Roland Emmerich
Roland Joffé
Roland Suso Richter
Rolf de Heer
Roman Polanski
Ron Clements
Ron Fricke
Ron Howard
Ron Maxwell
Ron Shelton
Ron Underwood
Ronald Neame
Ronnie Del Carmen
Ronny Yu
Rose Troche
Ross Kauffman
Rouben Mamoulian
Rowdy Herrington
Rowland V. Lee
Roy Andersson
Roy Del Ruth
Roy Rowland
Roy Ward Baker
Roy William Neill
Ruben Fleischer
Ruben Östlund
Rudolph Maté
Rufus Norris
Ruggero Deodato
Rupert Julian
Rupert Sanders
Rupert Wainwright
Rupert Wyatt
Russ Meyer
Russell Crowe
Russell Mulcahy
Russell S. Doughten Jr.
Rusty Cundieff
Ryan Coogler
Ryan Fleck
Ryan Little
Ryan Murphy
Régis Wargnier
Rémi Bezançon
Rémy Belvaux
S.R. Bindler
S.S. Wilson
Sacha Gervasi
Salim Akil
Sally George
Sally Potter
Sam Dunn
Sam Fell
Sam Firstenberg
Sam Garbarski
Sam Green
Sam Liu
Sam Mendes
Sam Peckinpah
Sam Raimi
Sam Taylor
Sam Taylor-Johnson
Sam Wanamaker
Sam Weisman
Sam Wood
Samira Makhmalbaf
Sammo Kam-Bo Hung
Samuel Armstrong
Samuel Bayer
Samuel Fuller
Sanaa Hamri
Sandra Nettelbeck
Santosh Sivan
Sara Sugarman
Sarah Burns
Sarah Polley
Sarah Price
Sarah Smith
Saschka Unseld
Satoshi Kon
Satoshi Nishimura
Satyajit Ray
Savage Steve Holland
Scot McFadyen
Scott Cooper
Scott Derrickson
Scott Frank
Scott Glosserman
Scott Hicks
Scott Kalvert
Scott McGehee
Scott Reynolds
Scott Sanders
Scott Stewart
Scott Walker
Scott Waugh
Scott Wiper
Sean Anders
Sean Byrne
Sean Durkin
Sean Ellis
Sean Mathias
Sean McNamara
Sean Penn
Sean S. Cunningham
Sebastian Gutierrez
Sebastian Junger
Sebastián Cordero
Sebastián Silva
Seiji Mizushima
Seijun Suzuki
Senkichi Taniguchi
Sergei M. Eisenstein
Sergei Parajanov
Sergey Bodrov
Sergio Leone
Seth Gordon
Seth Grossman
Seth Kearsley
Seth MacFarlane
Seth Rogen
Shainee Gabel
Shane Acker
Shane Black
Shane Carruth
Shane Meadows
Shannon Hartman
Shari Springer Berman
Sharon Maguire
Shawn Levy
Shekhar Kapur
Sheldon Lettich
Shigehiro Ozawa
Shigeyasu Yamauchi
Shin'ya Tsukamoto
Shinichirô Watanabe
Shinji Aoyama
Shinji Aramaki
Shona Auerbach
Shunji Iwai
Shôgo Furuya
Shôhei Imamura
Shûsuke Kaneko
Siddiq Barmak
Sidney Franklin
Sidney Gilliat
Sidney J. Furie
Sidney Lanfield
Sidney Lumet
Sidney Poitier
Silvio Narizzano
Silvio Soldini
Simon Curtis
Simon Hunter
Simon J. Smith
Simon Klose
Simon Shore
Simon Wells
Simon West
Simon Wincer
Sion Sono
Siu-Tung Ching
Skip Woods
Sngmoo Lee
Sofia Coppola
Sophie Barthes
Sophie Fiennes
Spencer Susser
Spike Jonze
Spike Lee
Srdjan Spasojevic
Stacy Peralta
Stacy Title
Stan Dragoti
Stan Winston
Stanley Donen
Stanley Kramer
Stanley Kubrick
Stanley Nelson
Stanley Tong
Stanley Tucci
Stefan Ruzowitzky
Stefen Fangmeier
Stephan Elliott
Stephen Chbosky
Stephen Chow
Stephen Daldry
Stephen Frears
Stephen Gaghan
Stephen Gyllenhaal
Stephen Herek
Stephen Hillenburg
Stephen Hopkins
Stephen J. Anderson
Stephen Judson
Stephen Kay
Stephen Kessler
Stephen Kijak
Stephen King
Stephen Merchant
Stephen Norrington
Stephen Sommers
Stephen St. Leger
Stephen Surjik
Stephen Walker
Steve Antin
Steve Barron
Steve Beck
Steve Bendelack
Steve Box
Steve Buscemi
Steve Carr
Steve De Jarnatt
Steve Gomer
Steve Gordon
Steve Hickner
Steve James
Steve Kloves
Steve Martino
Steve McQueen
Steve Miner
Steve Oedekerk
Steve Pink
Steve Purcell
Steve Rash
Steve Skrovan
Steven Baigelman
Steven Brill
Steven Cantor
Steven E. de Souza
Steven Foster
Steven J. Santos
Steven Knight
Steven Lisberger
Steven Okazaki
Steven Quale
Steven Shainberg
Steven Soderbergh
Steven Spielberg
Steven Vidler
Steven Zaillian
Stewart Raffill
Stuart Baird
Stuart Beattie
Stuart Gillard
Stuart Gordon
Stuart Hazeldine
Stuart Orme
Stuart Paton
Stuart Rosenberg
Stuart Samuels
Sturla Gunnarsson
Sue Kramer
Sujoy Ghosh
Sung-su Kim
Susan Muska
Susan Seidelman
Susan Stroman
Susannah Grant
Susanne Bier
Sydney Pollack
Sylvain Chomet
Sylvain White
Sylvester Stallone
Sylvia Soska
Søren Kragh-Jacobsen
T. Hee
Tad Stones
Taika Waititi
Takao Okawara
Takashi Miike
Takashi Shimizu
Takeshi Kitano
Takeshi Koike
Takeshi Nozue
Tamara Jenkins
Tamra Davis
Tarsem Singh
Tate Taylor
Tatsuya Ishihara
Tatsuya Nagamine
Tay Garnett
Taylor Hackford
Ted Berman
Ted Demme
Ted Kotcheff
Ted Post
Ted Wilde
Teddy Newton
Tensai Okamura
Terence Davies
Terence Fisher
Terence Young
Terrence Malick
Terry George
Terry Gilliam
Terry Hughes
Terry Jones
Terry Sanders
Terry Zwigoff
Tetsuro Takeuchi
Tetsuya Nakashima
Tetsuya Nomura
The Chaser
The String
Theodore Melfi
Theodoros Angelopoulos
Thom Eberhardt
Thomas Balmès
Thomas Bezucha
Thomas Carter
Thomas Haneke
Thomas Jahn
Thomas Riedelsheimer
Thomas Schlamme
Thomas Vinterberg
Thor Freudenthal
Ti West
Tia Lessin
Tian-Ming Wu
Tibor Takács
Tiffanie DeBartolo
Tim Blake Nelson
Tim Burton
Tim Fywell
Tim Hetherington
Tim Hill
Tim Hunter
Tim Johnson
Tim McCanlies
Tim Pope
Tim Reid
Tim Robbins
Tim Roth
Tim Story
Tim Sullivan
Timo Vuorensola
Timur Bekmambetov
Tinto Brass
Tobe Hooper
Tobias Amann
Toby Shelton
Toby Wilkins
Tod Browning
Tod Williams
Todd Edwards
Todd Field
Todd Graff
Todd Haynes
Todd McCarthy
Todd Phillips
Todd Solondz
Todd Strauss-Schulson
Tom Brady
Tom Dey
Tom DiCillo
Tom Ford
Tom Gilroy
Tom Gormican
Tom Green
Tom Gries
Tom Gustafson
Tom Hanks
Tom Holland
Tom Hooper
Tom Kuntz
Tom Mankiewicz
Tom McCarthy
Tom McGowan
Tom McGrath
Tom McLoughlin
Tom Moore
Tom Noonan
Tom Ropelewski
Tom Savini
Tom Shadyac
Tom Six
Tom Stoppard
Tom Tykwer
Tom Vaughan
Tomas Alfredson
Tomm Moore
Tommy Chong
Tommy Lee Jones
Tommy Lee Wallace
Tommy O'Haver
Tommy Wirkola
Tommy Wiseau
Tomás Gutiérrez Alea
Tonino Valerii
Tony Bancroft
Tony Bill
Tony Bui
Tony Giglio
Tony Gilroy
Tony Goldwyn
Tony Jaa
Tony Kaye
Tony Leech
Tony Maylam
Tony Randel
Tony Richardson
Tony Scott
Toshio Masuda
Toshiya Fujita
Tran Anh Hung
Trevor Nunn
Trey Parker
Troy Duffy
Troy Miller
Tyler Gillett
Tyler Perry
Udayan Prasad
Ulf Malmros
Uli Edel
Uwe Boll
Vadim Perelman
Valentine Davies
Valerie Breiman
Valerie Faris
Vic Sarin
Vicky Jenson
Victor Fleming
Victor Halperin
Victor Heerman
Victor Nunez
Victor Salva
Victor Saville
Vilgot Sjöman
Vincent Gallo
Vincent J. Donehue
Vincent McEveety
Vincent Paronnaud
Vincent Ward
Vincente Minnelli
Vincenzo Natali
Virginie Despentes
Vittorio De Sica
Vittorio Taviani
Volker Schlöndorff
Vondie Curtis-Hall
W.D. Richter
W.S. Van Dyke
Wai-Keung Lau
Wallace Wolodarsky
Wally Pfister
Walt Becker
Walter Hill
Walter Lang
Walter Murch
Walter Salles
Warren Beatty
Warren Coleman
Wayne Kramer
Wayne Wang
Wei Lo
Wen Jiang
Werner Herzog
Wes Anderson
Wes Ball
Wes Craven
Wesley Ruggles
Whit Stillman
Wilfred Jackson
Will Finn
Will Gluck
Will Graham
Will Speck
Will Vinton
Willard Carroll
Willard Huyck
William A. Graham
William A. Seiter
William A. Wellman
William Arntz
William Castle
William Cottrell
William Dear
William Dieterle
William Friedkin
William Keighley
William Lustig
William Malone
William Monahan
William Peter Blatty
William Shatner
William Wyler
Wilson Yip
Wim Wenders
Wolf Rilla
Wolfgang Becker
Wolfgang Lauenstein
Wolfgang Petersen
Wolfgang Reitherman
Woo-Ping Yuen
Woody Allen
Xan Cassavetes
Xavier Gens
Xavier Palud
Yahoo Serious
Yann Arthus-Bertrand
Yann Samuell
Yasuhiro Takemoto
Yasujirô Ozu
Yimou Zhang
Yongyoot Thongkongtoon
Yorgos Lanthimos
Yoshiaki Kawajiri
Yoshifumi Kondô
Yoshihiro Ueda
Yoshiyuki Takei
Youssef Chahine
Yu Wang
Yung Chang
Yvan Attal
Yves Robert
Yvette Kaplan
Yôji Yamada
Yôjirô Takita
Zach Braff
Zach Helm
Zack Snyder
Zal Batmanglij
Zalman King
Zana Briski
Zoltan Korda
Àlex Pastor
Álex de la Iglesia
Édouard Molinaro
Émile Gaudreault
Éric Rohmer
